Element_at_pct_Ti,Element_at_pct_V,Element_at_pct_Cr,Element_at_pct_Fe,Element_at_pct_Mn,Element_at_pct_Zr,Element_at_pct_Al,Element_at_pct_Ni,Predicted_Capacity_wt
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,6.7,9.5,0.0,0.0,0.0,3.5200841
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
39.0,35.2,9.5,9.5,6.7,0.0,0.0,0.0,3.5191858
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,9.8,6.9,0.0,0.0,0.0,3.513332
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
40.2,33.3,9.8,6.9,9.8,0.0,0.0,0.0,3.5050423
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
41.9,35.2,9.5,6.7,6.7,0.0,0.0,0.0,3.4964283
